,Unnamed: 0,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha EnvÃ­o OC,EstadoOC,Proviene de Gran Compra,idGranCompra,EspecificaciÃ³n del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLÃ­nea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,RazÃ³n Social Comprador,DirecciÃ³n Unidad Compra,Comuna Unidad Compra,RegiÃ³n Unidad de Compra,InstituciÃ³n,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,RegiÃ³n del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
28529,28529,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),4314-105-CM22,Orden de Compra: 4314-105-CM22,2022-03-15,Aceptada,No,,(1848116) SUV HYUNDAI VENUE QX 1.6L MT PLUS MACROZONA CENTRO 2022,1848116,SUV HYUNDAI VENUE QX 1.6L MT PLUS MACROZONA CENTRO 2022,AutomÃ³viles,SUV,HYUNDAI ,VENUE QX 1.6L MT PLUS,11524874,2.0,23049748,CLP,23049748,0,0,23049748,"4379452,12","27429200,12",69.110.300-5,DEPTO. ADM. Y FINANZAS,ILUSTRE MUNICIPALIDAD DE CUREPTO,"PLAZA DE ARMAS S/NÂº, CUREPTO",Curepto,Maule,Ilustre Municipalidad de Curepto,Municipalidades,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,ADQUISICION DE VEHÃCULOS PARA GESTION MUNICIPAL,30 dÃ­as contra la recepciÃ³n conforme de la factura,5231.0,133311.0,32636,32413
37153,37153,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),2412-172-CM22,Orden de Compra: 2412-172-CM22,2022-03-18,RecepciÃ³n Conforme,No,,(1848081) CAMIONETA GREATWALL WINGLE 5 G 2.2 4X2 ELITE MACROZONA METROPOLITANA 2022,1848081,CAMIONETA GREATWALL WINGLE 5 G 2.2 4X2 ELITE MACROZONA METROPOLITANA 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,GREATWALL,WINGLE 5 G 2.2 4X2 ELITE,9790000,2,19580000,CLP,19580000,0,0,19580000,3720200,23300200,69.254.100-6,IMUNI_LOPRADO ADQUISICIONES,I MUNICIPALIDAD DE LO PRADO,AVENIDA SAN PABLO 5959,Lo Prado,Metropolitana,I. MUNICIPALIDAD DE LO PRADO,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÃIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"LA FACTURA DEBE INDICAR DATOS PARA TRANSFERENCIA ELECTRÃNICA
 
ORDEN DE COMPRA NÂ°172, DIMAO/SSGG, SP 191 ADQ.
""Preferencia Color Blanco, en su defecto gris o plata""

PLAZO ENTREGA : 45 DIAS  CORRIDOS DESDE LA EMISIÃN DE LA ORDEN DE COMPRA",30 dÃ­as contra la recepciÃ³n conforme de la factura,3404.0,87373.0,976986,184380
40494,40494,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),3827-129-CM22,Camioneta Maxus 4X4 s.c. 3658,2022-03-22,Cancelada,No,,(1848068) CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,1848068,CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X4,15062400,1,15062400,CLP,15062400,0,0,15062400,2861856,17924256,69.261.400-3,Direccion De Salud,I MUNICIPALIDAD DE PADRE HURTADO,Despacho Ãnico: Camino San Alberto Hurtado 3295 ,Padre Hurtado,Metropolitana,I MUNICIPALIDAD DE PADRE HURTADO,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,DirecciÃ³n de despacho dentro de la comuna de Padre Hurtado por confirmar.,30 dÃ­as contra la recepciÃ³n conforme de la factura,4747.0,117406.0,62896,61164
49855,49855,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),5350-306-CM22,ADQUISICIÃN DE CAMIONETAS ÃREA SALUD MUNICIPAL,2022-03-28,Aceptada,No,,(1848014) CAMIONETA TOYOTA HILUX 4X2 2.4 MT DX MACROZONA CENTRO 2022,1848014,CAMIONETA TOYOTA HILUX 4X2 2.4 MT DX MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 4X2 2.4 MT DX,18869244,2.0,37738488,CLP,37738488,0,140000,37878488,"7196912,72","45075400,72",69.030.500-3,DEPTO DE SALUD MUNICIPAL,I MUNICIPALIDAD DE VALLENAR,Calle Merced Esquina Talca NÂ°1455 - Ex Hospital ,Vallenar,Atacama,I. MUNICIPALIDAD DE VALLENAR,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 5350-306-CM22 dirigida a MARITANO Y EBENSPERGER LTDA,30 dÃ­as contra la recepciÃ³n conforme de la factura,6263.0,86491.0,62896,61164
53791,53791,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),2776-232-CM22,"S.P. NÂ°154393-2,DIDECO. COMPRA DE CAMIONETA TOYOTA HILUX 4X2 2.4 MT DX 2022, PARA TRASLADO PERSONAL DIDECO.",2022-03-31,Aceptada,No,,(1848014) CAMIONETA TOYOTA HILUX 4X2 2.4 MT DX MACROZONA CENTRO 2022,1848014,CAMIONETA TOYOTA HILUX 4X2 2.4 MT DX MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 4X2 2.4 MT DX,18869244,1.0,18869244,CLP,18869244,0,0,18869244,"3585156,36","22454400,36",69.081.200-2,ADQUISICION MUNICIPAL,I MUNICIPALIDAD DE RENGO,"Avenida Bisquert 262, Rengo",Rengo,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE RENGO,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Orden de Compra codigo: 2776-232-CM22 dirigida a MARITANO Y EBENSPERGER LTDA
S.P. NÂ°154393-2,DIDECO. COMPRA DE CAMIONETA TOYOTA HILUX 4X2 2.4 MT DX 2022, PARA TRASLADO PERSONAL DIDECO.",30 dÃ­as contra la recepciÃ³n conforme de la factura,3765.0,100555.0,62896,61164
56480,56480,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),2776-235-CM22,"S.P. NÂ°153993-2,TRANSITO. COMPRA DE CAMIONETA MAXUS T V60 DX 4X4, PARA LA DIRECCION DE TRANSITO Y TRANSPORTE PUBLICO.",2022-03-31,Enviada a Proveedor,No,,(1848068) CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,1848068,CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X4,15062400,1.0,15062400,CLP,15062400,0,0,15062400,2861856,17924256,69.081.200-2,ADQUISICION MUNICIPAL,I MUNICIPALIDAD DE RENGO,"Avenida Bisquert 262, Rengo",Rengo,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE RENGO,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Orden de Compra codigo: 2776-235-CM22 dirigida a MARITANO Y EBENSPERGER LTDA
S.P. NÂ°153993-2,TRANSITO. COMPRA DE CAMIONETA MAXUS T V60 DX 4X4, PARA LA DIRECCION DE TRANSITO Y TRANSPORTE PUBLICO.",30 dÃ­as contra la recepciÃ³n conforme de la factura,3765.0,100555.0,62896,61164
56858,56858,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),4956-78-CM22,CM ADQUISICIÃN DE 2 CAMIONETAS GREATWALL WINGLE5 G 2.2 4X2 ELITE 2022 PARA EL CUMPLIMIENTO DE FUNCIONES DE FISCALIZACIÃN - SP 147 DAF,2022-03-30,Aceptada,No,,(1848081) CAMIONETA GREATWALL WINGLE 5 G 2.2 4X2 ELITE MACROZONA METROPOLITANA 2022,1848081,CAMIONETA GREATWALL WINGLE 5 G 2.2 4X2 ELITE MACROZONA METROPOLITANA 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,GREATWALL,WINGLE 5 G 2.2 4X2 ELITE,9790000,2.0,19580000,CLP,19580000,0,0,19580000,3720200,23300200,69.071.200-8,SECPLAN,I MUNICIPALIDAD DE RENCA,BLANCO ENCALADA 1335,Renca,Metropolitana,I MUNICIPALIDAD DE RENCA,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÃIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"Despacho en Bodega, Balmaceda NÂ°4020, Renca. Contacto:226856658-659
DeberÃ¡ Ingresar  Factura  al Portal de Mis Pagos de Mercado PÃºblico indicando nÃºmero de OC y  al correo finanzas@renca.cl. Revisar Pago de Proveedores en www.renca.cl",30 dÃ­as contra la recepciÃ³n conforme de la factura,5870.0,87185.0,976986,184380
57501,57501,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),3203-233-CM22,CAMIONETA SEGURIDAD PUBLICA,2022-03-31,Aceptada,No,,(1848052) CAMIONETA NISSAN NAVARA DC SE 2.3D MT 4WD MACROZONA SUR 2022,1848052,CAMIONETA NISSAN NAVARA DC SE 2.3D MT 4WD MACROZONA SUR 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,NISSAN,NAVARA DC SE 2.3D MT 4WD,24198734,1.0,24198734,CLP,24198734,0,0,24198734,"4597759,46","28796493,46",69.191.100-4,AdministraciÃ³n y Finanzas,I MUNICIPALIDAD DE LONCOCHE,Manuel Bulnes NÂº 385,Loncoche,AraucanÃ­a,I MUNICIPALIDAD DE LONCOCHE,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 3203-233-CM22 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dÃ­as contra la recepciÃ³n conforme de la factura,4124.0,113851.0,26569,26778
110,110,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),584264-45-CM22,"45-CM22 "" VehÃ­culo para Departamento de Salud""",2022-04-04,Aceptada,No,,(1848117) SUV HYUNDAI VENUE QX 1.6L MT PLUS MACROZONA METROPOLITANA 2022,1848117,SUV HYUNDAI VENUE QX 1.6L MT PLUS MACROZONA METROPOLITANA 2022,AutomÃ³viles,SUV,HYUNDAI ,VENUE QX 1.6L MT PLUS,11524874,1.0,11524874,CLP,11524874,0,0,11524874,"2189726,06","13714600,06",69.255.500-7,DIRECCION DE SECPLA,I MUNICIPALIDAD DE INDEPENDENCIA,"AVDA. INDEPENDENCIA NÂ° 753, INDEPENDENCIA",Independencia,Metropolitana,I. MUNICIPALIDAD DE INDEPENDENCIA,Municipalidades,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"Orden de Compra cÃ³digo: 584264-45-CM22 dirigida a AUTOMOTORES GILDEMEISTER SPA
SegÃºn DAE NÂ°899 que autoriza compra a travÃ©s de convenio marco y segÃºn memorÃ¡ndum NÂ°246 y su CotizaciÃ³n Adjunta.

Color de Auto Gris
Contacto  compra  
Milena Carmona
TelÃ©fono:",30 dÃ­as contra la recepciÃ³n conforme de la factura,584264.0,99105.0,32636,32413
11927,11927,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),3326-79-CM22,"ADQUISICIÃN DE 02 VEHÃCULOS SUV PARA LA CREACIÃN DE LA SECCIÃN SAICAR DE LA MACROZONA NORTE., A TRAVÃS DEL FONDO ROTATIVO DE ABASTECIMIENTOS F.O.R.A.",2022-04-08,RecepciÃ³n Conforme,No,,(1848117) SUV HYUNDAI VENUE QX 1.6L MT PLUS MACROZONA METROPOLITANA 2022,1848117,SUV HYUNDAI VENUE QX 1.6L MT PLUS MACROZONA METROPOLITANA 2022,AutomÃ³viles,SUV,HYUNDAI ,VENUE QX 1.6L MT PLUS,11524874,2.0,23049748,CLP,23049748,0,0,23049748,0,23049748,61.938.500-4,Depto.Transportes L.3,DIRECCION DE LOGISTICA DE CARABINEROS,Vivaceta Nro. 2700,Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,Orden de Compra codigo: 3326-79-CM22 dirigida a AUTOMOTORES GILDEMEISTER SPA,30 dÃ­as contra la recepciÃ³n conforme de la factura,4247.0,113812.0,32636,32413
20659,20659,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),4051-114-CM22,Compra camioneta para dependencias municipales,2022-04-12,Aceptada,No,,(1848008) CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,1848008,CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 4X4 2.4 MT DX,22499496,1.0,22499496,CLP,22499496,0,0,22499496,"4274904,24","26774400,24",69.252.600-7,Municipalidad de OllagÃ¼e,I MUNICIPALIDAD DE OLLAGUE,Los Heroes S/N,Ollague,Antofagasta,I MUNICIPALIDAD DE OLLAGUE,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 4051-114-CM22 dirigida a MARITANO Y EBENSPERGER LTDA,30 dÃ­as contra la recepciÃ³n conforme de la factura,4971.0,119996.0,62896,61164
28995,28995,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),2702-214-CM22,Orden de Compra: 2702-214-CM22 ADQUISICIÃN CAMIONETA  DPTO. AREAS VERDES,2022-04-14,Enviada a Proveedor,No,,(1848068) CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,1848068,CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X4,15062400,1.0,15062400,CLP,15062400,0,0,15062400,2861856,17924256,69.071.800-6,SECPLA,I MUNICIPALIDAD DE TALAGANTE,"AV. ESMERALDA NÂ°2049, TALAGANTE",Talagante,Metropolitana,I MUNICIPALIDAD DE TALAGANTE,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Orden de Compra codigo: 2702-214-CM22 dirigida a MARITANO Y EBENSPERGER LTDA, SOLICITUD AUTORIZADA MEDIANTE DECRETO EXENTO NÂ°1371 DE FECHA 06 DE ABRIL DE 2022.
SE REQUIERE COLOR ROJO PARA VEHÃCULO.",30 dÃ­as contra la recepciÃ³n conforme de la factura,3691.0,99765.0,62896,61164
50740,50740,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),3731-79-CM22,Orden de Compra: 3731-79-CM22,2022-04-27,Aceptada,No,,(1848080) CAMIONETA GREATWALL WINGLE 5 G 2.2 4X2 ELITE MACROZONA CENTRO 2022,1848080,CAMIONETA GREATWALL WINGLE 5 G 2.2 4X2 ELITE MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,GREATWALL,WINGLE 5 G 2.2 4X2 ELITE,9890000,2.0,19780000,CLP,19780000,0,120000,19900000,3781000,23681000,69.090.300-8,Depto Salud,I MUNICIPALIDAD DE CHIMBARONGO,Blanco Encalada 26,Chimbarongo,Lib. Gral. Bdo. O'Higgins,Ilustre Municipalidad de Chimbarongo,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÃIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"Orden de Compra codigo: 3731-79-CM22 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA
",30 dÃ­as contra la recepciÃ³n conforme de la factura,4651.0,116404.0,976986,184380
12253,12253,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),3809-73-CM22,CAMIONETA TOYOTA HILUX 4* 4 DC 2.4CC  DIESEL,2022-05-06,Aceptada,No,,(1848008) CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,1848008,CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 4X4 2.4 MT DX,22580168,1.0,22580168,CLP,22580168,0,0,22580168,"4290231,92","26870399,92",69.180.200-0,Depto. Salud,I MUNICIPALIDAD DE PUREN,NAHUELCO NÂ°1368,PurÃ©n,AraucanÃ­a,I MUNICIPALIDAD DE PUREN,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Orden de Compra codigo: 3809-73-CM22 dirigida a MARITANO Y EBENSPERGER LTDA
VALOR UTM $56.762",30 dÃ­as contra la recepciÃ³n conforme de la factura,4729.0,116945.0,62896,61164
19616,19616,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),2446-275-CM22,Orden de Compra generada por la Gran Compra: 62639,2022-05-10,Aceptada,SÃ­,62639.0,(1848116) SUV HYUNDAI VENUE QX 1.6L MT PLUS MACROZONA CENTRO 2022 1848116,1848116,SUV HYUNDAI VENUE QX 1.6L MT PLUS MACROZONA CENTRO 2022,AutomÃ³viles,SUV,HYUNDAI ,VENUE QX 1.6L MT PLUS,11664874,6.0,69989244,CLP,69989244,0,0,69989244,"13297956,36","83287200,36",69.040.300-5,IMUNI_COQUIMBO,I MUNICIPALIDAD DE COQUIMBO,Bilbao  348,Coquimbo,Coquimbo,I. MUNICIPALIDAD DE COQUIMBO,Municipalidades,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,Pudahuel,RegiÃ³n Metropolitana de Santiago,"GRAN COMPRA NÂ° 62639 POR ADQUISICION DE VEHICULOS LIVIANOS. 
ACUERDO COMPLEMENTARIO NÂ° 028PROP02826042022 
CONTACTO: Sidney Navarrete Vallejos
FONO: 997454054
CORREO: snavarrete@municoquimbo.cl
Cuenta NÂ° 215-29-03-000-000-000-009",30 dÃ­as contra la recepciÃ³n conforme de la factura,3438.0,87901.0,32636,32413
20235,20235,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),3140-274-CM22,"Orden de Compra: 3140-274-CM22, ADQUISICION DE CAMIONETA",2022-05-10,Enviada a Proveedor,No,,(1848052) CAMIONETA NISSAN NAVARA DC SE 2.3D MT 4WD MACROZONA SUR 2022,1848052,CAMIONETA NISSAN NAVARA DC SE 2.3D MT 4WD MACROZONA SUR 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,NISSAN,NAVARA DC SE 2.3D MT 4WD,24198734,1.0,24198734,CLP,24198734,0,0,24198734,"4597759,46","28796493,46",69.201.100-7,Departamento De Salud,I MUNICIPALIDAD DE LAGO RANCO,calle ConcepciÃ³n NÂº655,Lago Ranco,Los RÃ­os,I MUNICIPALIDAD DE LAGO RANCO,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"Orden de Compra codigo: 3140-274-CM22 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA, SEGUN NOTA DE PEDIDO NÂ° 23 DEL 21/12/2021, SOLICITA RECURSOS FISICO DEL DESAM. AUTORIZADA SEGUN ACUERDO NÂ° 70 POR CONCEJO MUNICIPAL, REUNION ORDINARIA NÂ° 13 DEL 05/05/2022",30 dÃ­as contra la recepciÃ³n conforme de la factura,4061.0,113735.0,26569,26778
28554,28554,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),4164-181-CM22,Orden de Compra: 4164-181-CM22,2022-05-16,Aceptada,No,,(1848068) CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,1848068,CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X4,15350400,1.0,15350400,CLP,15350400,0,0,15350400,2916576,18266976,69.080.600-2,Finanzas,I MUNICIPALIDAD DE DONIHUE,AV. ESTACION 344	,DoÃ±ihue,Lib. Gral. Bdo. O'Higgins,JAVIERA LOURDES MIRANDA ESPINOZA,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 4164-181-CM22 dirigida a MARITANO Y EBENSPERGER LTDA,30 dÃ­as contra la recepciÃ³n conforme de la factura,5083.0,123788.0,62896,61164
29511,29511,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),5613-170-CM22,CAMIONETA TOYOTA HILUX 4X4 - DIRECCIÃN DE INVESTIGACIÃN FACULTAD,2022-05-19,Aceptada,No,,(1848008) CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,1848008,CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 4X4 2.4 MT DX,22580168,1.0,22580168,CLP,22580168,0,0,22580168,"4290231,92","26870399,92",60.910.000-1,UCHILE Facultad de Cs. Forestales,UNIVERSIDAD DE CHILE,Avda. Santa Rosa 11315,,Metropolitana,Universidad de Chile,"Gob. Central, Universidades",86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 5613-170-CM22 dirigida a MARITANO Y EBENSPERGER LTDA,30 dÃ­as contra la recepciÃ³n conforme de la factura,6526.0,7251.0,62896,61164
31973,31973,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),3983-174-CM22,CAMIONETA MAXUS T60 DX 4X4 2022 PARA DEPARTAMENTO DE SALUD PAREDONES,2022-05-30,Enviada a Proveedor,No,,(1848068) CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,1848068,CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X4,15350400,1.0,15350400,CLP,15350400,0,0,15350400,2916576,18266976,69.090.900-6,Salud,I MUNICIPALIDAD DE PAREDONES,Avda. Dr. Moore 15,Paredones,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE PAREDONES,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 3983-174-CM22 dirigida a MARITANO Y EBENSPERGER LTDA,30 dÃ­as contra la recepciÃ³n conforme de la factura,4903.0,118971.0,62896,61164
45098,45098,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),1096-42-CM22,Orden de Compra: 1096-42-CM22,2022-05-25,Aceptada,No,,(1848008) CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,1848008,CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 4X4 2.4 MT DX,22580168,1.0,22580168,CLP,22580168,0,0,22580168,"4290231,92","26870399,92",61.202.000-0,DirecciÃ³n de Aeropuertos - XII RegiÃ³n,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,"Croacia 722, piso 7",Punta Arenas,Magallanes y AntÃ¡rtica,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras PÃºblicas,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 1096-42-CM22 dirigida a MARITANO Y EBENSPERGER LTDA,30 dÃ­as contra la recepciÃ³n conforme de la factura,2092.0,7243.0,62896,61164
45430,45430,2239-5-LR21,5800296.0,CM AdquisiciÃ³n de VehÃ­culos SUV y Camionetas (Magento),976-127-CM22,AdquisiciÃ³n de VehÃ­culo Fiscal,2022-05-25,Aceptada,No,,(1848008) CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,1848008,CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,Camiones ligeros o vehÃ­culos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 4X4 2.4 MT DX,22580168,1.0,22580168,CLP,22580168,0,0,22580168,"4290231,92","26870399,92",61.202.000-0,DirecciÃ³n de Aeropuertos - MOPTT,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,"MorandÃ© 59, 12Â° piso Oficina 1212 - Santiago Centro",Santiago,Metropolitana,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras PÃºblicas,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"GarantÃ­a de 5 aÃ±os o 100.000 km, la que se cumpla primero.  Favor indicar en factura unidad de pago 2280, de lo contrario el documento serÃ¡ reclamado al SII. Se solicita revisar documentos adjuntos a la OC",30 dÃ­as contra la recepciÃ³n conforme de la factura,1972.0,7243.0,62896,61164
